보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
가양동033,1,,대전광역시 동구 가양동 561-19,36.33780199,127.4392692,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동034,1,,대전광역시 동구 가양동 571-6,36.33770516,127.4420678,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동035,1,,대전광역시 동구 가양동 570-27,36.33819599,127.4425166,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동036,1,,대전광역시 동구 가양동 570-14,36.33832238,127.4427216,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동037,1,,대전광역시 동구 가양동 568-5,36.33863734,127.4426261,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동038,1,,대전광역시 동구 가양동 568-3,36.3387164,127.4427649,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동039,1,,대전광역시 동구 가양동 568-10,36.33887757,127.4426326,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동040,1,,대전광역시 동구 가양동 568-39,36.33902099,127.4423781,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동041,1,,대전광역시 동구 가양동 353-9,36.33918991,127.4424638,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동042,1,,대전광역시 동구 가양동 353-15,36.33938751,127.4431033,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동043,1,,대전광역시 동구 가양동 568-1,36.3390797,127.4422438,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동044,1,,대전광역시 동구 가양동 569-1,36.33867251,127.441938,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동045,1,,대전광역시 동구 가양동 568-8,36.33888753,127.4423527,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동046,1,,대전광역시 동구 가양동 568-1,36.3390797,127.4422438,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동047,1,,대전광역시 동구 가양동 574-33,36.3391065,127.4418187,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동048,1,,대전광역시 동구 가양동 569-2,36.33861086,127.4422088,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동049,1,,대전광역시 동구 가양동 569-3,36.33851602,127.4423399,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동050,1,,대전광역시 동구 가양동 572-38,36.33802544,127.4416288,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동051,1,,대전광역시 동구 가양동 309-117,36.3380735,127.4413261,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동052,1,,대전광역시 동구 가양동 309-52,36.33811258,127.4411167,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동053,1,,대전광역시 동구 가양동 571-5,36.33758886,127.4421279,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동054,1,,대전광역시 동구 가양동 310-12,36.3382505,127.4412523,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동055,1,,대전광역시 동구 가양동 310-3,36.33849555,127.4410746,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동056,1,,대전광역시 동구 가양동 572-30,36.33868245,127.4414186,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동057,1,,대전광역시 동구 가양동 574-19,36.3390132,127.4416563,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동058,1,,대전광역시 동구 가양동 569-18,36.33863563,127.4418956,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동059,1,,대전광역시 동구 가양동 569-21,36.33841763,127.4420668,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동060,1,,대전광역시 동구 가양동 578-1,36.33888637,127.4407384,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동061,1,,대전광역시 동구 가양동 578-31,36.33852726,127.4406642,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동062,1,,대전광역시 동구 가양동 578-21,36.33851544,127.4405446,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동063,1,,대전광역시 동구 가양동 309-87,36.33814926,127.4406522,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동064,1,,대전광역시 동구 가양동 561-19,36.33780199,127.4392692,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동065,1,,대전광역시 동구 가양동 579-3,36.33821593,127.439971,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동066,1,,대전광역시 동구 가양동 579-26,36.338147231,127.439831972,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동067,1,,대전광역시 동구 가양동 561-19,36.33780199,127.4392692,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동068,1,,대전광역시 동구 가양동 309-3,36.33772604,127.4405617,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동069,1,,대전광역시 동구 소제동 305-227,36.3373859,127.440027,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동070,1,,대전광역시 동구 소제동 305-246,36.3372489,127.440516,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동071,1,,대전광역시 동구 소제동 305-259,36.33719794,127.440662018,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동072,1,,대전광역시 동구 소제동 305-277,36.336944076,127.441078279,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동073,1,,대전광역시 동구 가양동 162-43,36.34763124,127.4514075,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동074,1,,대전광역시 동구 소제동 305-289,36.33675469,127.441726022,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동075,1,,대전광역시 동구 가양동 302-77,36.33636981,127.4419923,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동076,1,,대전광역시 동구 가양동 309-15,36.33649921,127.4419442,,건축물,042-271-4871,대전광역시 동구청,2023-12-01
가양동077,1,,대전광역시 동구 가양동 302-115,36.33597777,127.4421211,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동078,1,,대전광역시 동구 가양동 309-37,36.33788372,127.4387566,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동079,1,,대전광역시 동구 가양동 561-17,36.33933925,127.4413189,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동080,1,,대전광역시 동구 가양동 561-19,36.33780199,127.4392692,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동081,1,,대전광역시 동구 가양동 352-13,36.33963633,127.4424682,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동082,1,,대전광역시 동구 가양동 354-3,36.33900976,127.4440933,,건축물,042-271-4871,대전광역시 동구청,2023-12-01
가양동083,1,,대전광역시 동구 가양동 351-4,36.34003398,127.4425286,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동084,1,,대전광역시 동구 가양동 351-7,36.33982535,127.4421664,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동085,1,,대전광역시 동구 가양동 351-31,36.34008721,127.4419515,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동086,1,,대전광역시 동구 가양동 351-6,36.34000285,127.4421507,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동087,1,,대전광역시 동구 가양동 592-25,36.33955018,127.4415424,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동088,1,,대전광역시 동구 가양동 592-22,36.3394605,127.4413281,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동089,1,,대전광역시 동구 가양동 592-19,36.33965318,127.4411531,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동090,1,,대전광역시 동구 가양동 592-10,36.33932298,127.4408869,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동091,1,,대전광역시 동구 가양동 592-12,36.33956481,127.4406799,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동092,1,,대전광역시 동구 가양동 576-3,36.33950504,127.4402464,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동093,1,,대전광역시 동구 가양동 576-11,36.33928632,127.4397334,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동094,1,,대전광역시 동구 가양동 588-2,36.33914054,127.4394069,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동095,1,,대전광역시 동구 가양동 588-18,36.33900273,127.4391666,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동096,1,,대전광역시 동구 가양동 588-16,36.33889138,127.4389377,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동097,1,,대전광역시 동구 가양동 588-15,36.33923489,127.4393329,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동098,1,,대전광역시 동구 가양동 580-18,36.338725,127.4396783,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동099,1,,대전광역시 동구 가양동 577-17,36.33898195,127.4402599,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동100,1,,대전광역시 동구 가양동 561-17,36.33933925,127.4413189,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동101,1,,대전광역시 동구 가양동 580-16,36.33889875,127.4395548,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동102,1,,대전광역시 동구 가양동 580-25,36.33849071,127.4391599,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동103,1,,대전광역시 동구 가양동 561-17,36.33933925,127.4413189,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동104,1,,대전광역시 동구 가양동 589-22,36.33861543,127.4386704,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동105,1,,대전광역시 동구 가양동 580-11,36.3385707,127.4389721,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동106,1,,대전광역시 동구 가양동 589-24,36.33828145,127.4387203,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동107,1,,대전광역시 동구 가양동 589-9,36.33822143,127.438278,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동108,1,,대전광역시 동구 가양동 561-18,36.33941859,127.4402697,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동109,1,,대전광역시 동구 가양동 308-17,36.33931671,127.4450597,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동110,1,,대전광역시 동구 가양동 328-37,36.33950856,127.4442879,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동111,1,,대전광역시 동구 가양동 328-2,36.33958811,127.4441715,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동112,1,,대전광역시 동구 가양동 327-19,36.34001061,127.4445758,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동113,1,,대전광역시 동구 가양동 327-25,36.34007376,127.4447021,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동114,1,,대전광역시 동구 가양동 308-18,36.33947249,127.4452376,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동115,1,,대전광역시 동구 가양동 304-32,36.33955739,127.4450165,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동116,1,,대전광역시 동구 가양동 304-31,36.33990464,127.4452525,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동117,1,,대전광역시 동구 가양동 307-19,36.34000139,127.4457933,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동118,1,,대전광역시 동구 가양동 306-9,36.34034239,127.4452874,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동119,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동120,1,,대전광역시 동구 가양동 326-15,36.34054053,127.4449552,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동121,1,,대전광역시 동구 가양동 322-3,36.34049182,127.4443863,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동122,1,,대전광역시 동구 가양동 322-4,36.34029925,127.4442395,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동123,1,,대전광역시 동구 가양동 321-6,36.33984202,127.4438427,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동124,1,,대전광역시 동구 가양동 321-5,36.33990175,127.443677,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동125,1,,대전광역시 동구 가양동 440-30,36.34589847,127.4407772,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동126,1,,대전광역시 동구 가양동 322-7,36.34025763,127.4439446,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동127,1,,대전광역시 동구 가양동 322-17,36.34032189,127.4440384,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동128,1,,대전광역시 동구 가양동 637,36.34697657,127.4407083,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동129,1,,대전광역시 동구 가양동 20-16,36.35070004,127.4436126,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동130,1,,대전광역시 동구 가양동 319-28,36.340980707,127.444289575,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동131,1,,대전광역시 동구 가양동 323-12,36.34122646,127.444911,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동132,1,,대전광역시 동구 가양동 323-14,36.34153561,127.4450517,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동133,1,,대전광역시 동구 가양동 323-15,36.34174773,127.4452487,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동134,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동135,1,,대전광역시 동구 가양동 323-33,36.34167357,127.4453213,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동136,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동137,1,,대전광역시 동구 가양동 326-1,36.34131572,127.4455349,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동138,1,,대전광역시 동구 가양동 323-3,36.34126269,127.4450887,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동139,1,,대전광역시 동구 가양동 323-4,36.341026,127.4449528,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동140,1,,대전광역시 동구 가양동 323-24,36.340778315,127.444795249,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동141,1,,대전광역시 동구 가양동 326-11,36.3409872,127.4455958,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동142,1,,대전광역시 동구 가양동 306-10,36.34058732,127.4455061,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동143,1,,대전광역시 동구 가양동 326-22,36.34062871,127.4453308,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동144,1,,대전광역시 동구 가양동 177-30,36.34103107,127.4460117,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동145,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동146,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동147,1,,대전광역시 동구 가양동 307-17,36.34030905,127.4460597,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동148,1,,대전광역시 동구 가양동 308-37,36.33955365,127.4454887,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동149,1,,대전광역시 동구 가양동 318-2,36.34225715,127.4448404,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동151,1,,대전광역시 동구 가양동 318-29,36.34200731,127.4444882,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동152,1,,대전광역시 동구 가양동 318-42,36.34178252,127.4443272,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동153,1,,대전광역시 동구 가양동 318-20,36.34143272,127.4440021,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동155,1,,대전광역시 동구 가양동 318-8,36.34159286,127.443688,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동157,1,,대전광역시 동구 가양동 297-13,36.3416947,127.4426524,,건축물,042-271-4871,대전광역시 동구청,2023-12-01
가양동158,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동159,1,,대전광역시 동구 가양동 317-8,36.34093083,127.443549,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동161,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동162,1,,대전광역시 동구 가양동 316-10,36.34088744,127.443074,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동163,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동164,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동165,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동166,1,,대전광역시 동구 가양동 316-27,36.34118126,127.4429179,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동168,1,,대전광역시 동구 가양동 317-16,36.3416111,127.4431432,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동169,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동170,1,,대전광역시 동구 가양동 297-18,36.34186484,127.4432256,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동171,1,,대전광역시 동구 가양동 297-17,36.34196012,127.4431682,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동172,1,,대전광역시 동구 가양동 296-17,36.34207511,127.4436537,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동173,1,,대전광역시 동구 가양동 296-5,36.34228119,127.4439749,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동174,1,,대전광역시 동구 가양동 296-5,36.34228119,127.4439749,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동175,1,,대전광역시 동구 가양동 296-37,36.34245837,127.4444341,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동176,1,,대전광역시 동구 가양동 296-35,36.34264572,127.4446283,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동177,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동178,1,,대전광역시 동구 가양동 296-27,36.34276615,127.4445949,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동180,1,,대전광역시 동구 가양동 296-14,36.34252107,127.4438078,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동181,1,,대전광역시 동구 가양동 296-18,36.34229214,127.4433563,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동182,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동183,1,,대전광역시 동구 가양동 297-1,36.34215108,127.4430462,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동184,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동185,1,,대전광역시 동구 가양동 295-8,36.3425433,127.4430885,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동186,1,,대전광역시 동구 가양동 293-5,36.34269165,127.4426202,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동187,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동188,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동189,1,,대전광역시 동구 가양동 292-6,36.34314745,127.4429887,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동190,1,,대전광역시 동구 가양동 295-10,36.34290604,127.4435443,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동193,1,,대전광역시 동구 가양동 295-23,36.34308107,127.4442661,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동194,1,,대전광역시 동구 가양동 292-1,36.3435923,127.443954,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동196,1,,대전광역시 동구 가양동 562-2,36.34160654,127.4429238,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동197,1,,대전광역시 동구 가양동 288-27,36.34348697,127.4430973,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동198,1,,대전광역시 동구 가양동 288-27,36.34348697,127.4430973,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동199,1,,대전광역시 동구 가양동 288-28,36.34324908,127.442654,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동200,1,,대전광역시 동구 가양동 298-44,36.34029372,127.4426933,,건축물,042-271-4871,대전광역시 동구청,2023-12-01
가양동201,1,,대전광역시 동구 가양동 298-3,36.34105067,127.4425454,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동202,1,,대전광역시 동구 가양동 696,36.34200603,127.4472914,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동203,1,,대전광역시 동구 가양동 177-26,36.34122117,127.446169,,건축물,042-271-4871,대전광역시 동구청,2023-12-01
가양동204,1,,대전광역시 동구 가양동 178-12,36.34100941,127.4467667,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동205,1,,대전광역시 동구 가양동 178-1,36.34123611,127.4468979,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동206,1,,대전광역시 동구 가양동 178-5,36.34102356,127.4469588,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동207,1,,대전광역시 동구 가양동 177-1,36.34154793,127.4465812,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동208,1,,대전광역시 동구 가양동 176-9,36.34183308,127.4466705,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동209,1,,대전광역시 동구 가양동 176-18,36.34199378,127.446883,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동210,1,,대전광역시 동구 가양동 176-29,36.34206044,127.4470985,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동211,1,,대전광역시 동구 가양동 176-13,36.34173042,127.4464597,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동212,1,,대전광역시 동구 가양동 176-32,36.34154684,127.4460524,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동213,1,,대전광역시 동구 가양동 176-48,36.34147862,127.4459066,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동214,1,,대전광역시 동구 가양동 176-34,36.3419757,127.4457389,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동215,1,,대전광역시 동구 가양동 175-57,36.34226058,127.4453974,,전용주,042-271-4871,대전광역시 동구청,2023-12-01
가양동216,1,,대전광역시 동구 가양동 176-14,36.341996,127.4460711,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동217,1,,대전광역시 동구 가양동 176-25,36.34219394,127.4463064,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동218,1,,대전광역시 동구 가양동 176-58,36.34242094,127.4466402,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동219,1,,대전광역시 동구 가양동 696,36.34200603,127.4472914,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
가양동220,1,,대전광역시 동구 가양동 176-44,36.34250239,127.4469097,,한전주,042-271-4871,대전광역시 동구청,2023-12-01
