보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
갑동018,1,대전광역시 유성구 갑동로15번길 22,대전광역시 유성구 갑동 401-3,36.36174641,127.2878117,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동019,1,대전광역시 유성구 갑동로15번길 20-15,대전광역시 유성구 갑동 327-19,36.36213822,127.2875734,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동020,1,대전광역시 유성구 갑동로15번길 20-15,대전광역시 유성구 갑동 327-19,36.36213822,127.2875734,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동021,1,대전광역시 유성구 갑동로 27,대전광역시 유성구 갑동 387-88,36.36194952,127.2904172,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동022,1,대전광역시 유성구 갑동로25번길 24-12,대전광역시 유성구 갑동 387-190,36.3623828,127.2903347,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동023,1,대전광역시 유성구 갑동로25번길 29,대전광역시 유성구 갑동 329-1,36.3629968,127.2904689,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동024,1,대전광역시 유성구 갑동로25번길 25-14,대전광역시 유성구 갑동 326-27,36.36335115,127.2905816,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동025,1,대전광역시 유성구 갑동로25번길 25-22,대전광역시 유성구 갑동 326-11,36.3637066,127.2901667,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동026,1,대전광역시 유성구 갑동로25번길 25-29,대전광역시 유성구 갑동 327-2,36.363901,127.2894596,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동027,1,대전광역시 유성구 갑동로25번길 24-7,대전광역시 유성구 갑동 387-186,36.3626821,127.2907043,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동028,1,대전광역시 유성구 갑동로25번길 28-13,대전광역시 유성구 갑동 387-120,36.3629194,127.2912933,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동029,1,대전광역시 유성구 갑동로25번길 47,대전광역시 유성구 갑동 329,36.36350548,127.2911255,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동030,1,대전광역시 유성구 갑동로25번길 53-9,대전광역시 유성구 갑동 326-2,36.3636563,127.2907982,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동031,1,대전광역시 유성구 갑동로25번길 54,대전광역시 유성구 갑동 330-7,36.3635165,127.2914771,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동032,1,대전광역시 유성구 갑동로25번길 66,대전광역시 유성구 갑동 330-9,36.3633646,127.2917632,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동033,1,대전광역시 유성구 갑동로31번길 34,대전광역시 유성구 갑동 387-123,36.3625158,127.2921292,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동034,1,대전광역시 유성구 갑동로25번길 78,대전광역시 유성구 갑동 387-4,36.36304693,127.2916575,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동035,1,대전광역시 유성구 갑동로25번길 91,대전광역시 유성구 갑동 387-67,36.36282966,127.2930199,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동036,1,대전광역시 유성구 갑동로25번길 95,대전광역시 유성구 갑동 387-225,36.36262065,127.2931408,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동037,1,대전광역시 유성구 갑동로25번길 110,대전광역시 유성구 갑동 387-29,36.362006,127.2936698,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동038,1,대전광역시 유성구 갑동로 61,대전광역시 유성구 갑동 387-169,36.36194927,127.2941837,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동039,1,대전광역시 유성구 갑동로 65,대전광역시 유성구 갑동 387-27,36.3619933,127.2945725,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동040,1,대전광역시 유성구 갑동로63번길 25,대전광역시 유성구 갑동 387-93,36.36265821,127.2942986,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동041,1,대전광역시 유성구 갑동로63번길 33,대전광역시 유성구 갑동 387-16,36.36334002,127.2945498,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동042,1,대전광역시 유성구 갑동로63번길 33-8,대전광역시 유성구 갑동 387-3,36.36345675,127.2940027,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동043,1,대전광역시 유성구 갑동로63번길 56,대전광역시 유성구 갑동 387-134,36.3629364,127.2950913,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동044,1,대전광역시 유성구 갑동로63번길 56,대전광역시 유성구 갑동 387-134,36.3629364,127.2950913,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동045,1,대전광역시 유성구 갑동로25번길 133,대전광역시 유성구 갑동 387-146,36.36261299,127.2950805,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동046,1,대전광역시 유성구 갑동로 71-1,대전광역시 유성구 갑동 387-2,36.36201212,127.295688,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동047,1,대전광역시 유성구 갑동로 32,대전광역시 유성구 갑동 388-42,36.3615111,127.290766,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동048,1,대전광역시 유성구 갑동로25번길 24-20,대전광역시 유성구 갑동 387-177,36.3622155,127.2909937,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동049,1,대전광역시 유성구 갑동로31번길 17,대전광역시 유성구 갑동 387-172,36.3623529,127.2913713,2020,건축물,042-611-2506,대전광역시 유성구청,2025-07-16
갑동050,1,대전광역시 유성구 갑동로 42,대전광역시 유성구 갑동 388-6,36.36160166,127.2917889,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동051,1,대전광역시 유성구 갑동로 42,대전광역시 유성구 갑동 388-6,36.36160166,127.2917889,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동052,1,대전광역시 유성구 갑동로8번길 49,대전광역시 유성구 갑동 388-3,36.36143596,127.2923688,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동053,1,대전광역시 유성구 갑동로 49,대전광역시 유성구 갑동 387-83,36.3618024,127.2927691,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동054,1,대전광역시 유성구 갑동로 53,대전광역시 유성구 갑동 387-82,36.36179951,127.293192,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동055,1,대전광역시 유성구 갑동로 60,대전광역시 유성구 갑동 388-60,36.36147324,127.2939973,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동056,1,대전광역시 유성구 갑동로 61,대전광역시 유성구 갑동 387-169,36.36194927,127.2941837,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동057,1,대전광역시 유성구 갑동로 68,대전광역시 유성구 갑동 388-87,36.361249469,127.2951895921,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동058,1,대전광역시 유성구 갑동로 77,대전광역시 유성구 갑동 388-12,36.36121401,127.295438,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동059,1,대전광역시 유성구 현충원로 124,대전광역시 유성구 갑동 404-16,36.36060561,127.2850632,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동060,1,대전광역시 유성구 갑동로25번길 48,대전광역시 유성구 갑동 330-1,36.3633802,127.2913508,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동061,1,대전광역시 유성구 갑동로25번길 85-7,대전광역시 유성구 갑동 387-35,36.36308745,127.2929909,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동062,1,,대전광역시 유성구 갑동 433-71,36.3605638,127.2951537,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동063,1,,대전광역시 유성구 갑동 433-32,36.3607383,127.2896254,2020,전용주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동064,1,대전광역시 유성구 갑동로 71-20,대전광역시 유성구 갑동 385,36.3614802,127.296204,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동065,1,,대전광역시 유성구 갑동 산 39-2,36.36185397,127.2860278,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
갑동066,1,,대전광역시 유성구 갑동 387-22,36.3622948,127.2959455,2022,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동001,1,대전광역시 유성구 대학로 179-1,대전광역시 유성구 궁동 432-12,36.3606584,127.3533174,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동002,1,대전광역시 유성구 대학로179번길 6,대전광역시 유성구 궁동 433-12,36.3610541,127.3531692,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동003,1,대전광역시 유성구 대학로 175,대전광역시 유성구 궁동 432-8,36.3605922,127.3527496,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동004,1,대전광역시 유성구 대학로 173,대전광역시 유성구 궁동 432-7,36.3605464,127.3526052,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동005,1,대전광역시 유성구 대학로 171-1,대전광역시 유성구 궁동 432-6,36.3605275,127.3524493,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동006,1,대전광역시 유성구 대학로 169,대전광역시 유성구 궁동 432-4,36.3605168,127.3521374,2020,건축물,042-611-2506,대전광역시 유성구청,2025-07-16
궁동007,1,대전광역시 유성구 대학로 165,대전광역시 유성구 궁동 432-1,36.3605322,127.3516582,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동008,1,대전광역시 유성구 대학로163번길 18,대전광역시 유성구 궁동 428-2,36.3609655,127.3517771,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동009,1,대전광역시 유성구 대학로163번길 18,대전광역시 유성구 궁동 428-2,36.3609655,127.3517771,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동010,1,대전광역시 유성구 대학로179번길 7-15,대전광역시 유성구 궁동 431-2,36.3608959,127.3522346,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동011,1,대전광역시 유성구 대학로179번길 7-5,대전광역시 유성구 궁동 431-6,36.3608991,127.3528251,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동012,1,대전광역시 유성구 대학로179번길 14,대전광역시 유성구 궁동 433-15,36.3613596,127.3529884,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동013,1,대전광역시 유성구 대학로179번길 15-5,대전광역시 유성구 궁동 430-4,36.3612669,127.3525212,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동014,1,대전광역시 유성구 대학로179번길 15-13,대전광역시 유성구 궁동 430-1,36.3612646,127.3520978,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동015,1,대전광역시 유성구 대학로179번길 15-13,대전광역시 유성구 궁동 430-1,36.3612646,127.3520978,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동016,1,대전광역시 유성구 농대로15번길 25,대전광역시 유성구 궁동 428-1,36.36164068,127.3516638,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동017,1,대전광역시 유성구 농대로15번길 24,대전광역시 유성구 궁동 406-20,36.3618391,127.3516696,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동018,1,대전광역시 유성구 농대로15번길 16,대전광역시 유성구 궁동 406-16,36.3618421,127.3522267,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동019,1,대전광역시 유성구 농대로15번길 8,대전광역시 유성구 궁동 406-13,36.3618354,127.3526502,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동020,1,대전광역시 유성구 농대로15번길 7,대전광역시 유성구 궁동 429-5,36.3616192,127.3526743,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동021,1,대전광역시 유성구 농대로 17,대전광역시 유성구 궁동 405-11,36.3621795,127.3529593,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동022,1,대전광역시 유성구 농대로17번길 8,대전광역시 유성구 궁동 405-14,36.3621771,127.3525025,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동023,1,대전광역시 유성구 농대로17번길 16,대전광역시 유성구 궁동 405-16,36.3621846,127.3522239,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동024,1,대전광역시 유성구 농대로17번길 24,대전광역시 유성구 궁동 405-20,36.3621816,127.3516668,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동025,1,대전광역시 유성구 농대로21번길 24,대전광역시 유성구 궁동 404-20,36.3625241,127.3516751,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동026,1,대전광역시 유성구 농대로21번길 20,대전광역시 유성구 궁동 404-18,36.3625256,127.3519536,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동027,1,대전광역시 유성구 농대로21번길 12,대전광역시 유성구 궁동 404-15,36.3625278,127.3523659,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동028,1,대전광역시 유성구 농대로21번길 6,대전광역시 유성구 궁동 404-13,36.3625203,127.3526445,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동029,1,대전광역시 유성구 농대로 19,대전광역시 유성구 궁동 405-10,36.3623237,127.3529582,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동035,1,대전광역시 유성구 대학로163번길 37,대전광역시 유성구 궁동 407-6,36.3621982,127.3514215,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동036,1,대전광역시 유성구 대학로163번길 23,대전광역시 유성구 궁동 427-3,36.3615313,127.3514159,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동037,1,대전광역시 유성구 대학로163번길 15,대전광역시 유성구 궁동 427-7,36.36110329,127.3513955,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동039,1,대전광역시 유성구 대학로 157,대전광역시 유성구 궁동 424-5,36.360645,127.3508438,2020,전용주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동040,1,대전광역시 유성구 대학로159번길 1,대전광역시 유성구 궁동 426-10,36.3608169,127.3509649,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동041,1,대전광역시 유성구 대학로159번길 7,대전광역시 유성구 궁동 426-7,36.3611414,127.3509734,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동042,1,대전광역시 유성구 대학로159번길 15,대전광역시 유성구 궁동 426-4,36.3614388,127.3509709,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동043,1,대전광역시 유성구 대학로155번길 16,대전광역시 유성구 궁동 426-17,36.3614467,127.3507703,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동044,1,대전광역시 유성구 대학로155번길 8,대전광역시 유성구 궁동 426-14,36.3611403,127.3507728,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동045,1,대전광역시 유성구 대학로155번길 4,대전광역시 유성구 궁동 426-12,36.3609329,127.3507634,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동046,1,대전광역시 유성구 대학로155번길 21,대전광역시 유성구 궁동 409-4,36.3618327,127.3505046,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동047,1,대전광역시 유성구 대학로155번길 24,대전광역시 유성구 궁동 408-10,36.3618343,127.3507782,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동049,1,대전광역시 유성구 대학로155번길 26,대전광역시 유성구 궁동 408-11,36.3619514,127.3507772,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동050,1,대전광역시 유성구 대학로155번길 37,대전광역시 유성구 궁동 409-2,36.3623825,127.3504871,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동051,1,대전광역시 유성구 대학로155번길 40,대전광역시 유성구 궁동 408-16,36.3625642,127.3507722,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동054,1,대전광역시 유성구 궁동로18번길 66,대전광역시 유성구 궁동 408-2,36.3626825,127.3509717,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동055,1,대전광역시 유성구 대학로159번길 31,대전광역시 유성구 궁동 408-6,36.3621958,127.3509758,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동056,1,대전광역시 유성구 대학로159번길 25,대전광역시 유성구 궁동 408-9,36.3618353,127.3509676,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동059,1,대전광역시 유성구 대학로151번길 66,대전광역시 유성구 궁동 400-17,36.3636342,127.3503175,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동060,1,대전광역시 유성구 궁동로 56,대전광역시 유성구 궁동 401-1,36.3639497399,127.3508126975,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동061,1,대전광역시 유성구 대학로155번길 66,대전광역시 유성구 궁동 401-15,36.3637359,127.3508036,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동062,1,대전광역시 유성구 대학로155번길 56,대전광역시 유성구 궁동 401-12,36.3633934,127.3507764,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동063,1,대전광역시 유성구 대학로155번길 52,대전광역시 유성구 궁동 402-5,36.3631591,127.3507784,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동064,1,대전광역시 유성구 대학로155번길 50,대전광역시 유성구 궁동 402-1,36.3630239,127.3507795,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동065,1,대전광역시 유성구 궁동로18번길 63,대전광역시 유성구 궁동 402-3,36.3628988,127.3509699,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동066,1,대전광역시 유성구 대학로159번길 56,대전광역시 유성구 궁동 403-6,36.3632698,127.3512566,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동067,1,대전광역시 유성구 대학로159번길 68,대전광역시 유성구 궁동 403-3,36.36368445,127.3512419,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동068,1,대전광역시 유성구 대학로159번길 67,대전광역시 유성구 궁동 401-16,36.3638361,127.3509844,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동069,1,대전광역시 유성구 궁동로 60,대전광역시 유성구 궁동 72-3,36.36400233,127.351224,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동070,1,대전광역시 유성구 궁동로 59,대전광역시 유성구 궁동 391,36.36427415,127.3513378,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동071,1,대전광역시 유성구 궁동로 61,대전광역시 유성구 궁동 392-2,36.3641105,127.3517176,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동072,1,대전광역시 유성구 대학로163번길 69,대전광역시 유성구 궁동 1-43,36.3636134,127.3514543,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동073,1,대전광역시 유성구 대학로163번길 68,대전광역시 유성구 궁동 1-6,36.3634795,127.3517006,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동074,1,대전광역시 유성구 대학로163번길 60,대전광역시 유성구 궁동 6-13,36.3631461,127.3516302,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동075,1,대전광역시 유성구 궁동로18번길 87,대전광역시 유성구 궁동 6-23,36.3628871,127.3521401,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동076,1,대전광역시 유성구 궁동로68번길 15,대전광역시 유성구 궁동 6-26,36.3632476,127.3521482,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동077,1,대전광역시 유성구 궁동로68번길 15,대전광역시 유성구 궁동 6-26,36.3632476,127.3521482,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동078,1,대전광역시 유성구 궁동로68번길 9,대전광역시 유성구 궁동 1-14,36.363491,127.3521573,2020,전용주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동079,1,대전광역시 유성구 궁동로68번길 5,대전광역시 유성구 궁동 1-12,36.3637343,127.3521553,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동080,1,대전광역시 유성구 궁동로 71,대전광역시 유성구 궁동 392-1,36.364078,127.3523753,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동081,1,대전광역시 유성구 궁동로 71,대전광역시 유성구 궁동 392-1,36.364078,127.3523753,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동082,1,대전광역시 유성구 궁동로 71,대전광역시 유성구 궁동 392-1,36.364078,127.3523753,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동083,1,대전광역시 유성구 궁동로72번길 7,대전광역시 유성구 궁동 1-21,36.36359275,127.352599983,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동084,1,대전광역시 유성구 궁동로72번길 17,대전광역시 유성구 궁동 1-25,36.3631329,127.352606,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동085,1,대전광역시 유성구 궁동로18번길 95,대전광역시 유성구 궁동 1-27,36.3628896,127.3525969,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동086,1,대전광역시 유성구 궁동로 47,대전광역시 유성구 궁동 393,36.3640649,127.3499685,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동087,1,대전광역시 유성구 대학로151번길 59,대전광역시 유성구 궁동 399-6,36.3633261,127.3500081,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동088,1,대전광역시 유성구 대학로151번길 45,대전광역시 유성구 궁동 410-1,36.3626231,127.3500028,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동089,1,대전광역시 유성구 대학로151번길 27,대전광역시 유성구 궁동 410-12,36.3619562,127.3500083,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동090,1,대전광역시 유성구 대학로151번길 25,대전광역시 유성구 궁동 410-13,36.3618385,127.349909,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동091,1,대전광역시 유성구 대학로151번길 19,대전광역시 유성구 궁동 422-3,36.3615236,127.3499913,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동092,1,대전광역시 유성구 대학로151번길 15,대전광역시 유성구 궁동 422-4,36.36139755,127.3500018,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동093,1,대전광역시 유성구 대학로151번길 7,대전광역시 유성구 궁동 422-7,36.3610279,127.3500049,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동094,1,대전광역시 유성구 대학로145번길 5,대전광역시 유성구 궁동 421-5,36.361278,127.3495794,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동095,1,대전광역시 유성구 대학로145번길 11,대전광역시 유성구 궁동 421-3,36.3615213,127.3495774,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동096,1,대전광역시 유성구 대학로145번길 19,대전광역시 유성구 궁동 411-9,36.3618367,127.3495748,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동097,1,대전광역시 유성구 대학로145번길 21,대전광역시 유성구 궁동 411-8,36.3619539,127.3495849,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동098,1,대전광역시 유성구 대학로145번길 27,대전광역시 유성구 궁동 411-5,36.3623234,127.3495819,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동099,1,대전광역시 유성구 궁동로18번길 40,대전광역시 유성구 궁동 411-2,36.3626839,127.3495789,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동102,1,대전광역시 유성구 대학로145번길 45,대전광역시 유성구 궁동 398-8,36.3629814,127.3495875,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동103,1,대전광역시 유성구 대학로145번길 47,대전광역시 유성구 궁동 398-7,36.3630985,127.3495866,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동104,1,대전광역시 유성구 대학로145번길 53,대전광역시 유성구 궁동 398-4,36.36339783,127.349584,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
궁동105,1,대전광역시 유성구 궁동로 44,대전광역시 유성구 궁동 398-2,36.3636754,127.3495929,2020,한전주,042-611-2506,대전광역시 유성구청,2025-07-16
