보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
대사동014,1,대전광역시 중구 보문로162길34,대전광역시 중구 대흥동77-47,36.31846619,127.4273682,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동015,1,,대전광역시 중구 대사동106-48,36.31830597,127.4269333,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동016,1,,대전광역시 중구 대사동78-25,36.3180809,127.4266739,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동017,1,대전광역시 중구 보문로162길12,대전광역시 중구 대사동102-14,36.31783295,127.426384,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동018,1,대전광역시 중구 보문로162길9-5,대전광역시 중구 대사동104-10,36.31803894,127.4261551,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동019,1,대전광역시 중구 보문로168-11,대전광역시 중구 대사동644-77,36.31834793,127.4263382,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동020,1,대전광역시 중구 보문로168-3,대전광역시 중구 대사동109-4,36.3181287,127.4258388,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동021,1,대전광역시 중구 충무로93,대전광역시 중구 대사동78-5,36.31801987,127.4274368,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동022,1,대전광역시 중구 충무로99,대전광역시 중구 대사동77-52,36.31821823,127.4281158,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동023,1,대전광역시 중구 충무로101-1,대전광역시 중구 대사동77-34,36.31836319,127.428154,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동024,1,대전광역시 중구 보문로162길40,대전광역시 중구 대사동77-39,36.31834793,127.4278183,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동025,1,대전광역시 중구 충무로92번길8-3,대전광역시 중구 대사동75-22,36.31723022,127.4273834,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동026,1,대전광역시 중구 충무로92번길,대전광역시 중구 대사동75-22,36.31726456,127.4275742,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동027,1,,대전광역시 중구 대사동75-6,36.31700897,127.4277573,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동028,1,,대전광역시 중구 대사동75-7,36.31671524,127.4279404,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동029,1,대전광역시 중구 충무로86번길30,대전광역시 중구 대사동85-3,36.31617737,127.427475,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동030,1,대전광역시 중구 충무로86번길36,대전광역시 중구 대사동85-22,36.31596375,127.4276199,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동031,1,,대전광역시 중구 대사동95-16,36.31652069,127.4272232,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동032,1,,대전광역시 중구 대사동95-16,36.31671524,127.4270935,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동033,1,대전광역시 중구 충무로86번길9,대전광역시 중구 대사동95-16,36.31694794,127.4269409,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동034,1,대전광역시 중구 보문로144-1,대전광역시 중구 대사동85-7,36.31626129,127.4271393,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동035,1,대전광역시 중구 보문로142-6,대전광역시 중구 대사동85-13,36.31611633,127.4272079,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동036,1,대전광역시 중구 보문로113번길18-3,대전광역시 중구 대사동178-17,36.31294632,127.4280548,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동037,1,대전광역시 중구 보문로113번길37,대전광역시 중구 대사동182-9,36.31202316,127.4283676,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동038,1,대전광역시 중구 보문로113번길45,대전광역시 중구 대사동180-34,36.31196213,127.427948,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동039,1,대전광역시 중구 보문로113번길52,대전광역시 중구 대사동180-123,36.31211853,127.4276581,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동040,1,대전광역시 중구 보문로113번길26-3,대전광역시 중구 대사동180-114,36.31243515,127.4281387,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동041,1,대전광역시 중구 보문로113번길26-8,대전광역시 중구 대사동180-103,36.31258774,127.4278107,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동042,1,대전광역시 중구 보문로115번길24,대전광역시 중구 대사동180-90,36.31280899,127.427269,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동043,1,대전광역시 중구 보문로115번길17-6,대전광역시 중구 대사동178-22,36.31314468,127.4276123,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동044,1,대전광역시 중구 보문로115번길9,대전광역시 중구 대사동178-9,36.31328201,127.4279861,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동045,1,대전광역시 중구 보문로115번길5,대전광역시 중구 대사동179-23,36.31346512,127.4280319,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동046,1,대전광역시 중구 보문로115번길2-8,대전광역시 중구 대사동174-6,36.31370163,127.4277649,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동047,1,대전광역시 중구 보문로115번길2-14,대전광역시 중구 대사동174-5,36.31381989,127.4274826,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동048,1,대전광역시 중구 보문로125번길8-2,대전광역시 중구 대사동170-1,36.31460571,127.4275589,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동049,1,대전광역시 중구 보문로125번길5-4,대전광역시 중구 대사동170-7,36.31441498,127.4274979,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동050,1,대전광역시 중구 보문로125번길8-6,대전광역시 중구 대사동168-31,36.3147049,127.4272842,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동051,1,대전광역시 중구 보문로125번길8-1,대전광역시 중구 대사동170-8,36.31446457,127.4272614,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동052,1,대전광역시 중구 보문로125번길14,대전광역시 중구 대사동168-19,36.31438446,127.4270859,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동053,1,대전광역시 중구 보문로145번길46,대전광역시 중구 대사동168-28,36.31471252,127.426918,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동054,1,대전광역시 중구 보문로145번길44-1,대전광역시 중구 대사동91-23,36.31470871,127.4267578,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동055,1,대전광역시 중구 보문로125번길19-9,대전광역시 중구 대사동166-16,36.31388855,127.4270554,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동056,1,대전광역시 중구 보문로125번길21,대전광역시 중구 대사동172,36.31424713,127.4267578,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동057,1,대전광역시 중구 보문로125번길28,대전광역시 중구 대사동166-1,36.31456757,127.426445,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동058,1,대전광역시 중구 보문로125번길40,대전광역시 중구 대사동156-7,36.31429672,127.4259262,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동059,1,대전광역시 중구 보문로125번길39-13,대전광역시 중구 대사동166-22,36.31385422,127.4265442,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동060,1,대전광역시 중구 보문로125번길39-23,대전광역시 중구 대사동166-25,36.3135376,127.4267807,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동061,1,대전광역시 중구 보문로125번길38-2,대전광역시 중구 대사동156-7,36.31433105,127.4259567,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동062,1,대전광역시 중구 보문로125번길49,대전광역시 중구 대사동166-36,36.31402969,127.4256516,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동063,1,대전광역시 중구 보문로125번길46,대전광역시 중구 대사동156-27,36.31416702,127.4257355,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동064,1,대전광역시 중구 보문로125번길30,대전광역시 중구 대사동152-4,36.3139534,127.4254379,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동065,1,대전광역시 중구 보문로125번길38,대전광역시 중구 대사동155-7,36.313797,127.4257278,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동066,1,,대전광역시 중구 대사동166-55,36.31388092,127.4261475,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동067,1,,대전광역시 중구 대사동179-13,36.3130188,127.4266052,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동068,1,,대전광역시 중구 대사동179-3,36.31292343,127.4267044,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동069,1,대전광역시 중구 보문사공원로530번길77,대전광역시 중구 대사동180-99,36.31261826,127.4270096,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동070,1,대전광역시 중구 보문산공원로530번길77,대전광역시 중구 대사동180-66,36.31254578,127.4269485,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동071,1,대전광역시 중구 보문산공원로530번길86,대전광역시 중구 대사동180-14,36.31212616,127.4268723,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동072,1,대전광역시 중구 보문산공원로530번길99,대전광역시 중구 대사동180-58,36.31167221,127.4269028,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동073,1,,대전광역시 중구 대사동180-58,36.31137466,127.426857,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동074,1,,대전광역시 중구 대사동183,36.3111496,127.4269791,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동075,1,,대전광역시 중구 대사동152-8,36.31087875,127.4270325,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동076,1,,대전광역시 중구 대사동184-3,36.3106041,127.4272232,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동077,1,대전광역시 중구 보문산공원로530번길,대전광역시 중구 대사동152-18,36.31401062,127.4250336,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동078,1,대전광역시 중구 보문산공원로530번길12-16,대전광역시 중구 대사동151-2,36.31396103,127.4249344,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동079,1,대전광역시 중구 보문산공원로530번길12-28,대전광역시 중구 대사동153,36.31349564,127.4253006,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동080,1,대전광역시 중구 보문산공원로530번길12-26,대전광역시 중구 대사동153,36.31359482,127.4249496,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동081,1,대전광역시 중구 보문산공원로530번길21,대전광역시 중구 대사동156-13,36.31436539,127.425354,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동082,1,대전광역시 중구 보문산공원로530번길13,대전광역시 중구 대사동152-8,36.31446075,127.4250565,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동083,1,대전광역시 중구 보문산공원로530번길7-1,대전광역시 중구 대사동161-4,36.31480789,127.4251556,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동084,1,대전광역시 중구 보문산공원로5,대전광역시 중구 대사동160-7,36.31484222,127.4248352,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동085,1,대전광역시 중구 보문산공원로534-5,대전광역시 중구 대사동161-7,36.31504059,127.4252396,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동086,1,대전광역시 중구 보문산공원로534-13,대전광역시 중구 대사동161-22,36.31497574,127.4255524,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동087,1,대전광역시 중구 보문산공원로530번길7-10,대전광역시 중구 대사동158-1,36.31467056,127.4255295,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동088,1,대전광역시 중구 보문로125번길38-7,대전광역시 중구 대사동156-3,36.31470108,127.4259415,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동089,1,대전광역시 중구 보문로125번길38-8,대전광역시 중구 대사동156-5,36.3145752,127.4259567,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동090,1,대전광역시 중구 보문산공원로540번길30-10,대전광역시 중구 대사동163-9,36.31494904,127.4260864,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동091,1,대전광역시 중구 보문산공원로540번길9,대전광역시 중구 대사동163-7,36.31517029,127.4259338,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동092,1,대전광역시 중구 보문산공원길540번길11-1,대전광역시 중구 대사동163-5,36.31533051,127.4259949,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동093,1,대전광역시 중구 보문산공원로536-8,대전광역시 중구 대사동161-1,36.31521988,127.4257126,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동094,1,대전광역시 중구 보문산공원로540번길5,대전광역시 중구 대사동93-11,36.3153801,127.4257965,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동095,1,대전광역시 중구 보문산공원로536,대전광역시 중구 대사동93-7,36.31533813,127.4253082,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동096,1,대전광역시 중구 보문로145번길14,대전광역시 중구 대사동94-22,36.3159256,127.4260483,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동097,1,대전광역시 중구 보문로145번길18,대전광역시 중구 대사동87-22,36.31572723,127.4261856,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동098,1,대전광역시 중구 보문로145번길23,대전광역시 중구 대사동87-28,36.31560135,127.4263229,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동099,1,대전광역시 중구 보문로145번길27,대전광역시 중구 대사동87-37,36.31538391,127.4264755,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동100,1,대전광역시 중구 보문로145번길30-3,대전광역시 중구 대사동91-3,36.31520081,127.4265137,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동101,1,대전광역시 중구 보문로145번길40-13,대전광역시 중구 대사동91-13,36.31497955,127.4265976,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동102,1,대전광역시 중구 보문로145번길30-5,대전광역시 중구 대사동87-35,36.31528473,127.4262619,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동103,1,대전광역시 중구 보문로145번길30-11,대전광역시 중구 대사동163-1,36.31515121,127.4262161,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동104,1,대전광역시 중구 보문로145번길30-14,대전광역시 중구 대사동156-2,36.31484985,127.4263229,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동105,1,대전광역시 중구 보문로125번길38-1,대전광역시 중구 대사동90-6,36.31500626,127.4267426,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동106,1,대전광역시 중구 보문로145번길38,대전광역시 중구 대사동91-17,36.31491852,127.426651,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동107,1,대전광역시 중구 보문로145번길38,대전광역시 중구 대사동91-33,36.31489944,127.4268036,,건축물,042-606-6843,대전광역시 중구청,2022-09-16
대사동108,1,대전광역시 중구 보문로131,대전광역시 중구 대사동89-11,36.31515503,127.4272232,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동109,1,,대전광역시 중구 대사동89-3,36.31545264,127.4269795,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동110,1,대전광역시 중구 보문로135-10,대전광역시 중구 대사동90-8,36.3153038,127.4266663,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동111,1,대전광역시 중구 보문로145번길5,대전광역시 중구 대사동87-10,36.31606293,127.4263916,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동112,1,대전광역시 중구 보문로145번길5-5,대전광역시 중구 대사동87-16,36.31585693,127.4265137,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동113,1,대전광역시 중구 보문산고원로526-7,대전광역시 중구 대사동148-7,36.31451797,127.4246063,,전용주,042-606-6843,대전광역시 중구청,2022-09-16
대사동114,1,대전광역시 중구 보문산공원로524-6,대전광역시 중구 대사동148-34,36.31433868,127.4243546,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
대사동115,1,대전광역시 중구 보문산공원로520,대전광역시 중구 대사동210-15,36.31439972,127.4238129,,한전주,042-606-6843,대전광역시 중구청,2022-09-16
